Nome,Previsto,Effettivo (2024),Differenza
Collin Smith,51.537968,51.0,0.5379676818847656
Derry Scherhant,23.53773,23.0,0.5377292633056641
Alan Virginius,26.462362,27.0,0.5376377105712891
Marco Sala,62.535152,62.0,0.5351524353027344
Ibrahim Cissoko,31.464878,32.0,0.5351219177246094
Dante Vanzeir,36.53417,36.0,0.5341682434082031
Shaqai Forde,28.533718,28.0,0.5337181091308594
Bruno Leyes,60.466377,61.0,0.5336227416992188
Dylan Teves,44.532913,44.0,0.5329132080078125
Youri Baas,60.469063,61.0,0.5309371948242188
Lewis Macari,58.469387,59.0,0.5306129455566406
Mads Frøkjær-Jensen,50.52917,50.0,0.5291709899902344
Sander Risan Mørk,52.47085,53.0,0.5291481018066406
Cristian Volpato,39.528927,39.0,0.5289268493652344
Liam Bennett,54.471222,55.0,0.528778076171875
Fredrik Oppegård,58.47153,59.0,0.5284690856933594
Max Thompson,25.528416,25.0,0.5284156799316406
Andrea Danzi,59.47239,60.0,0.5276107788085938
Leandro Putaro,39.526676,39.0,0.5266761779785156
Federico Paradela,51.524506,51.0,0.524505615234375
Jacob Eng,24.47635,25.0,0.5236492156982422
Devendra Murgaonkar,26.522411,26.0,0.5224113464355469
Lars Olden Larsen,51.47882,52.0,0.52117919921875
Sadou Diallo,55.51893,55.0,0.5189285278320312
Krystian Okoniewski,24.481153,25.0,0.5188465118408203
Hussain Sibyani,47.517796,47.0,0.5177955627441406
Nikola Djorić,60.48246,61.0,0.5175399780273438
Alassana Jatta,28.516712,28.0,0.5167121887207031
George Thomas,36.48583,37.0,0.5141716003417969
Florian Engelhardt,53.487934,54.0,0.5120658874511719
Marko Lazetić,33.489017,34.0,0.5109825134277344
Mohammed Abbas,54.510273,54.0,0.5102729797363281
Alex Méndez,49.508987,49.0,0.5089874267578125
Logan Delaurier-Chaubet,29.506699,29.0,0.5066986083984375
Brayann Pereira,56.506638,56.0,0.5066375732421875
Joel Senior,53.495033,54.0,0.5049667358398438
Marley Marshall Miranda,56.502197,56.0,0.502197265625
Lewis Simper,49.50136,49.0,0.5013618469238281
Devin Sür,37.500942,37.0,0.5009422302246094
Jakub Kałuziński,58.49998,59.0,0.5000190734863281
Million Manhoef,60.498806,60.0,0.4988059997558594
Eric Uhlmann,55.503536,56.0,0.4964637756347656
Maciej Żurawski,49.50398,50.0,0.4960212707519531
Divin Mubama,24.495508,24.0,0.49550819396972656
Emil Benny,42.494854,42.0,0.4948539733886719
Nathan Tjoe-A-On,57.506756,58.0,0.4932441711425781
Ernest Poku,29.493065,29.0,0.49306488037109375
Dion De Neve,49.492672,49.0,0.4926719665527344
Lasse Sørensen,59.511135,60.0,0.4888648986816406
Tyler Onyango,52.511826,53.0,0.4881744384765625
Axel Guessand,58.512394,59.0,0.4876060485839844
Shayne Pattynama,55.486023,55.0,0.48602294921875
Lautaro Ovando,23.484846,23.0,0.4848461151123047
David Otto,26.516022,27.0,0.483978271484375
Rhys Bozinovski,48.521446,49.0,0.47855377197265625
Marlon Suliman Mustapha,24.478273,24.0,0.4782733917236328
Justin Rasmussen,54.477406,54.0,0.4774055480957031
Brison Fernandes,40.524445,41.0,0.475555419921875
Noah Mbamba,60.524456,61.0,0.4755439758300781
Kyle Robinson,25.524628,26.0,0.475372314453125
Alexander Lind,36.47534,36.0,0.475341796875
Ryan Stirk,57.473335,57.0,0.47333526611328125
Philippe Paulin Keny,29.471264,29.0,0.4712638854980469
Karl Edouard Etta Eyong,61.46981,61.0,0.46981048583984375
Killian Sardella,60.53329,61.0,0.4667091369628906
Noah Rupp,42.465733,42.0,0.4657325744628906
Ibrahima Baldé,19.537045,20.0,0.4629554748535156
Kyrylo Melichenko,60.537365,61.0,0.4626350402832031
Devin Angleberger,57.46234,57.0,0.46234130859375
Antoine Semenyo,21.537992,22.0,0.4620075225830078
Richmond Tachie,28.460472,28.0,0.46047210693359375
Slobodan Tedić,24.539642,25.0,0.460357666015625
Wungngayam Muirang,51.541187,52.0,0.4588127136230469
Fabian Wilfinger,44.45776,44.0,0.4577598571777344
Matthew Bozinovski,52.545177,53.0,0.4548225402832031
Guillermo Balzi,51.45325,51.0,0.4532508850097656
Herbie Kane,59.549664,60.0,0.4503364562988281
Isaac Hutchinson,54.44805,54.0,0.44805145263671875
Konrad Matuszewski,56.55209,57.0,0.4479103088378906
William Mikelbrencis,60.444355,60.0,0.4443550109863281
Fabio Ponsi,61.442787,61.0,0.44278717041015625
Tayo Adaramola,53.44145,53.0,0.4414482116699219
Isak Jansson,41.44117,41.0,0.44116973876953125
Matías Pellegrini,49.43979,49.0,0.439788818359375
Brodie Spencer,53.562084,54.0,0.4379158020019531
Hussain Furayj,52.437675,52.0,0.43767547607421875
Jay Rich-Baghuelou,56.437653,56.0,0.437652587890625
Darragh Nugent,53.564857,54.0,0.43514251708984375
Abdulaziz Noor,30.433413,30.0,0.4334125518798828
Mansour Al Shammari,57.430447,57.0,0.4304466247558594
Liam Thompson,60.569576,61.0,0.4304237365722656
Ignace Van der Brempt,59.570026,60.0,0.4299736022949219
Rodrigo Márquez,30.570461,31.0,0.4295387268066406
Akash Mishra,55.425957,55.0,0.42595672607421875
Kreshnik Hajrizi,58.576687,59.0,0.4233131408691406
Felix Strauss,60.57697,61.0,0.4230308532714844
Romaric Yapi,57.422783,57.0,0.42278289794921875
Aaron Zehnter,56.58095,57.0,0.4190483093261719
Willem Geubbels,26.416637,26.0,0.4166374206542969
Luke Le Roux,58.584667,59.0,0.4153327941894531
Cameron McJannet,59.58592,60.0,0.4140815734863281
Woyo Coulibaly,57.588444,58.0,0.4115562438964844
Osaze Urhoghide,60.589657,61.0,0.4103431701660156
Ole Enersen,46.591694,47.0,0.4083061218261719
Fin Back,54.40782,54.0,0.4078216552734375
Nishan Velupillay,31.592903,32.0,0.40709686279296875
Tani Oluwaseyi,28.59351,29.0,0.4064903259277344
Tyreeq Bakinson,63.594048,64.0,0.40595245361328125
Marco Nasti,23.594248,24.0,0.40575218200683594
Kayden Pierre,46.405437,46.0,0.4054374694824219
Liam Kerrigan,42.596554,43.0,0.4034461975097656
Lequincio Zeefuik,25.598501,26.0,0.40149879455566406
Gonzalo Álvez,25.401342,25.0,0.40134239196777344
Carlton Morris,32.39564,32.0,0.3956413269042969
Milan Corryn,49.391254,49.0,0.3912544250488281
Brian Jepthe Bayeye,54.609074,55.0,0.3909263610839844
Rhys Hughes,46.39074,46.0,0.39073944091796875
Kyle Magennis,58.390038,58.0,0.39003753662109375
Marcus Forss,39.38861,39.0,0.38861083984375
Matty Daly,53.61277,54.0,0.38722991943359375
Karlo Butić,36.615734,37.0,0.3842658996582031
Dženan Pejčinović,24.384188,24.0,0.3841876983642578
Gabriele Ferrarini,63.61651,64.0,0.38349151611328125
Cyrill Akono,28.382761,28.0,0.38276100158691406
Kévin Cabral,40.617245,41.0,0.3827552795410156
Baba Alhassan,58.617832,59.0,0.3821678161621094
Medon Berisha,52.62067,53.0,0.3793296813964844
Alex Muyl,61.62073,62.0,0.3792686462402344
Maren Haile-Selassie,41.621254,42.0,0.37874603271484375
Amadou Sagna,35.378674,35.0,0.3786735534667969
Carl Gustafsson,57.37745,57.0,0.37744903564453125
Ravi Rana,42.62401,43.0,0.3759918212890625
Connor McLennan,45.624016,46.0,0.37598419189453125
Lawrence Ennali,28.375612,28.0,0.3756122589111328
Kerim Çalhanoğlu,59.375237,59.0,0.37523651123046875
Dominic Jefferies,58.372128,58.0,0.3721275329589844
Calvin Harris,33.37118,33.0,0.3711814880371094
Luis Carlos Rodríguez,55.63297,56.0,0.3670310974121094
Tyler Goodrham,42.365623,42.0,0.36562347412109375
Pontus Almqvist,37.635,38.0,0.3650016784667969
Tommaso Cassandro,59.635063,60.0,0.36493682861328125
Ciarán Kelly,58.3626,58.0,0.3625984191894531
Noah Shamoun,38.36222,38.0,0.36222076416015625
Filip Stojilković,28.639843,29.0,0.3601570129394531
Ethan Ingram,51.639915,52.0,0.36008453369140625
Johannes Naschberger,55.359993,55.0,0.35999298095703125
Ellis Simms,26.358616,26.0,0.3586158752441406
Kevin Felida,60.358063,60.0,0.358062744140625
Bent Andresen,53.642952,54.0,0.35704803466796875
Maksym Kucheriavyi,33.35583,33.0,0.3558311462402344
Georg Strauch,55.353664,55.0,0.3536643981933594
Narender Gahlot,53.646873,54.0,0.35312652587890625
Josh Campbell,59.649437,60.0,0.35056304931640625
Tobias Anselm,40.649662,41.0,0.3503379821777344
Gabriel Vidović,22.34813,22.0,0.3481292724609375
Luca Oyen,39.34566,39.0,0.3456611633300781
Lion Semić,55.3448,55.0,0.3447990417480469
Jordan Williams,62.34459,62.0,0.3445892333984375
Samuel Giovane,57.343243,57.0,0.3432426452636719
Niklas Kölle,59.34171,59.0,0.3417091369628906
Agustín Chopitea,62.659832,63.0,0.3401679992675781
Gabriel Kirejczyk,27.337292,27.0,0.3372917175292969
Niko Vukancic,56.66297,57.0,0.33702850341796875
Tomás Jacob,60.663048,61.0,0.33695220947265625
Lars Mogstad Ranger,57.336872,57.0,0.3368721008300781
Donal Higgins,49.66437,50.0,0.3356285095214844
Daniel Pik,28.333124,28.0,0.33312416076660156
Jack Milne,51.33297,51.0,0.33296966552734375
Bryan Nokoue,57.66872,58.0,0.3312797546386719
Archie Goodwin,24.330616,24.0,0.3306159973144531
Festy Ebosele,56.670277,57.0,0.3297233581542969
Abdoulaye Cissoko,60.329655,60.0,0.3296546936035156
Noa Savignac,29.328556,29.0,0.3285560607910156
Finlay Pollock,40.327255,40.0,0.3272552490234375
David Datro Fofana,22.326073,22.0,0.32607269287109375
Emmanuel Fernandez,55.324047,55.0,0.3240470886230469
Sidi Sané,42.68171,43.0,0.31829071044921875
Amir Abdijanovic,21.31776,21.0,0.3177604675292969
Bartosz Białek,35.316593,35.0,0.3165931701660156
Marco Tilio,39.687996,40.0,0.31200408935546875
Noha Ndombasi,28.311886,28.0,0.3118858337402344
Yunus Bahadır,54.310547,54.0,0.310546875
Kas de Wit,40.310383,40.0,0.3103828430175781
Patrick Sontheimer,60.690178,61.0,0.30982208251953125
Cassius Mailula,31.303629,31.0,0.30362892150878906
Ismet Lushaku,50.69845,51.0,0.30155181884765625
Tolaji Bola,56.300724,56.0,0.3007240295410156
Gerrit Gohlke,60.700016,61.0,0.2999839782714844
Vladislav Molchan,60.700542,61.0,0.2994575500488281
Ishaq Abdulrazak,57.70156,58.0,0.29843902587890625
Jay Stansfield,25.702435,26.0,0.2975654602050781
Ryan Edwards,59.294445,59.0,0.2944450378417969
Abdelwahed Wahib,55.293274,55.0,0.29327392578125
Grejohn Kyei,27.29194,27.0,0.29194068908691406
Obed Vargas,54.709476,55.0,0.2905235290527344
Deandre Kerr,46.710423,47.0,0.2895774841308594
Daan Rots,34.289097,34.0,0.2890968322753906
Benjamin Böckle,58.71097,59.0,0.2890281677246094
Stanisław Wawrzynowicz,57.28703,57.0,0.2870292663574219
Facundo Buonanotte,25.286165,25.0,0.2861652374267578
Casper Tengstedt,31.286133,31.0,0.2861328125
Kastriot Imeri,56.71642,57.0,0.2835807800292969
Lennon Gill,26.283545,26.0,0.28354454040527344
Ragnar Ache,27.719193,28.0,0.2808074951171875
Aldo Florenzi,51.279186,51.0,0.2791862487792969
Mads Hansen,40.720886,41.0,0.27911376953125
Sydney van Hooijdonk,27.278593,27.0,0.2785930633544922
Hicham Mahou,39.277966,39.0,0.2779655456542969
Liam Burt,36.276443,36.0,0.2764434814453125
Richard Ledezma,47.27617,47.0,0.2761688232421875
Kenji Cabrera,51.27444,51.0,0.2744407653808594
Oliver Hammond,49.27388,49.0,0.2738800048828125
Sam Greenwood,52.27052,52.0,0.2705192565917969
Ethan Hamilton,60.268196,60.0,0.26819610595703125
Zidan Sertdemir,46.732567,47.0,0.26743316650390625
George Wickens,30.264233,30.0,0.2642326354980469
Miles Leaburn,26.263126,26.0,0.2631263732910156
Jérémy Livolant,56.73755,57.0,0.262451171875
Drissa Camara,51.262173,51.0,0.2621726989746094
Abdurrahim Dursun,61.261543,61.0,0.26154327392578125
Mauro Méndez,33.738533,34.0,0.26146697998046875
Nicholas Mickelson,56.738907,57.0,0.2610931396484375
Niklas Vesterlund,58.26095,58.0,0.26094818115234375
Nikolas Agrafiotis,25.260002,25.0,0.26000213623046875
Efe-Kaan Sihlaroglu,49.740166,50.0,0.25983428955078125
Ben Bobzien,29.259493,29.0,0.2594928741455078
Kacper Chodyna,58.741608,59.0,0.258392333984375
Denis Rența,50.257572,50.0,0.2575721740722656
Adam Lewis,55.256535,55.0,0.2565345764160156
Emir Tintiş,56.746094,57.0,0.25390625
Amadou Keita,38.253414,38.0,0.2534141540527344
Adrien Lebeau,47.25263,47.0,0.2526283264160156
José David Romero,21.25242,21.0,0.25242042541503906
Oisin Smyth,47.74826,48.0,0.251739501953125
Nassim Innocenti,59.749516,60.0,0.2504844665527344
Ellis Taylor,42.250076,42.0,0.2500762939453125
Dominic Thompson,58.249706,58.0,0.24970626831054688
Daniel Adshead,52.249462,52.0,0.24946212768554688
Ahmed Bahusayn,49.24912,49.0,0.24911880493164062
Max Cleworth,58.751682,59.0,0.24831771850585938
Reda Khadra,41.753025,42.0,0.24697494506835938
Antoine Hainaut,46.246014,46.0,0.24601364135742188
Lukas Schleimer,40.754044,41.0,0.2459564208984375
Evann Guessand,25.245787,25.0,0.2457866668701172
Sam Surridge,27.754568,28.0,0.24543190002441406
Sanjeev Stalin,51.2443,51.0,0.24430084228515625
Amadou Bakayoko,41.243183,41.0,0.24318313598632812
Bernhard Zimmermann,31.242098,31.0,0.2420978546142578
Ian Smeulers,56.242027,56.0,0.24202728271484375
Godson Kyeremeh,31.761042,32.0,0.23895835876464844
Hassan Ndam,60.768,61.0,0.23199844360351562
Bryan Okoh,61.231857,61.0,0.2318572998046875
Jack Cooper-Love,33.229996,33.0,0.2299957275390625
Magnus Warming,33.22578,33.0,0.22578048706054688
Igor Matanović,33.225258,33.0,0.22525787353515625
Kian Leavy,50.224785,50.0,0.22478485107421875
Michael Obafemi,23.224472,23.0,0.2244720458984375
Brandan Craig,54.224377,54.0,0.22437667846679688
Antonio Raimondo,27.77642,28.0,0.22357940673828125
Cameron Windust,55.22146,55.0,0.22145843505859375
Phillip Cancar,59.778797,60.0,0.22120285034179688
Simone Panada,60.22065,60.0,0.22064971923828125
Stefano Russo,60.779873,61.0,0.22012710571289062
Alexander Bernhardsson,44.78131,45.0,0.21868896484375
Phillip König,37.218147,37.0,0.21814727783203125
Ciaran Brennan,59.78211,60.0,0.21789169311523438
Jackson Tchatchoua,57.785908,58.0,0.21409225463867188
Michael Mieles,50.785976,51.0,0.21402359008789062
Teddy Alloh,57.78601,58.0,0.2139892578125
Bertram Kvist,36.7898,37.0,0.21020126342773438
Aidan Keena,36.790226,37.0,0.20977401733398438
Victor Lind,42.20762,42.0,0.20761871337890625
Kostyantyn Vivcharenko,57.20745,57.0,0.20745086669921875
Olaus Jair Skarsem,56.20648,56.0,0.20647811889648438
Marin Ljubičić,24.206276,24.0,0.20627593994140625
Lorenzo Rajot,61.794018,62.0,0.20598220825195312
Darragh Burns,42.204994,42.0,0.20499420166015625
Ousoumane Camara,48.204845,48.0,0.20484542846679688
Jake Garrett,60.800213,61.0,0.19978713989257812
Felix Vrede Winther,58.199112,58.0,0.1991119384765625
Mamadou Jobe,51.19852,51.0,0.19852066040039062
Allan Arigoni,57.80379,58.0,0.19620895385742188
Dylan Williams,54.808914,55.0,0.1910858154296875
Ibrahim El Kadiri,22.811392,23.0,0.18860816955566406
Ethan Chislett,52.188377,52.0,0.18837738037109375
Kolbeinn Birgir Finnsson,60.81283,61.0,0.18716812133789062
Ayrton Paz,53.814747,54.0,0.18525314331054688
Yehvann Diouf,44.816574,45.0,0.1834259033203125
Sékou Mara,25.81799,26.0,0.18201065063476562
Oliver Valaker Edvardsen,46.180157,46.0,0.18015670776367188
Bradley Halliday,59.179314,59.0,0.17931365966796875
Danny Mândroiu,51.17842,51.0,0.1784210205078125
Samuel Shashoua,38.822598,39.0,0.17740249633789062
Joel Cotterill,47.17504,47.0,0.17504119873046875
James Balagizi,45.82504,46.0,0.17496109008789062
Julian Baas,54.82803,55.0,0.17197036743164062
Thijs Dallinga,26.828236,27.0,0.17176437377929688
Max Melbourne,57.828842,58.0,0.1711578369140625
Joshua Feeney,57.829002,58.0,0.17099761962890625
Aleksander D. Nilsson,51.167694,51.0,0.167694091796875
Jason Ceka,28.16767,28.0,0.16766929626464844
Jesper Adolfsson,56.166245,56.0,0.1662445068359375
Fabian Rieder,51.166183,51.0,0.1661834716796875
Sebastian Pasquali,54.1655,54.0,0.16550064086914062
Emirhan İlkhan,49.83623,50.0,0.16376876831054688
Sem Steijn,33.836704,34.0,0.16329574584960938
Maghnes Akliouche,44.836903,45.0,0.16309738159179688
Can Keleş,35.162853,35.0,0.16285324096679688
Rory Jordan,34.162575,34.0,0.16257476806640625
Marten Winkler,23.839304,24.0,0.16069602966308594
Sebastian Aigner,57.160053,57.0,0.16005325317382812
Fritiof Hellichius,45.159252,45.0,0.15925216674804688
Agustín Sández,62.84098,63.0,0.15901947021484375
Joe Tomlinson,56.84163,57.0,0.1583709716796875
Łukasz Łakomy,61.15762,61.0,0.15761947631835938
Loris Mouyokolo,60.845844,61.0,0.15415573120117188
Alexandre Phliponeau,59.845917,60.0,0.154083251953125
Jordan Holsgrove,54.153374,54.0,0.15337371826171875
Kimberly Ezekwem,60.84676,61.0,0.15324020385742188
Belal Halbouni,60.847603,61.0,0.15239715576171875
Cem Üstündag,43.15107,43.0,0.15106964111328125
Lex-Tyger Lobinger,28.148836,28.0,0.1488361358642578
Anis Mehmeti,54.148483,54.0,0.1484832763671875
Cole Palmer,46.148064,46.0,0.14806365966796875
Cameron Duke,50.85348,51.0,0.14651870727539062
Kacper Smoliński,57.853733,58.0,0.14626693725585938
Dillon Phillips,45.854763,46.0,0.14523696899414062
Conor Noß,32.14435,32.0,0.14434814453125
Emil Kischka,38.856205,39.0,0.14379501342773438
Valentín Sánchez,42.856632,43.0,0.14336776733398438
Mathis Lachuer,55.142296,55.0,0.14229583740234375
Vesel Demaku,61.858112,62.0,0.14188766479492188
Carlos Gavilán,35.859413,36.0,0.14058685302734375
Cameron Peupion,41.139324,41.0,0.13932418823242188
Ryan Graydon,32.13712,32.0,0.13711929321289062
Reed Baker-Whiting,51.136574,51.0,0.13657379150390625
Gustav Mortensen,47.86418,48.0,0.1358184814453125
Edvin Becirovic,27.134293,27.0,0.1342926025390625
Omari Hutchinson,44.13232,44.0,0.13232040405273438
Sherel Floranus,60.867897,61.0,0.13210296630859375
D'Mani Mellor,42.13142,42.0,0.13142013549804688
Tommaso Baldanzi,40.869087,41.0,0.13091278076171875
Oskar Wójcik,56.871365,57.0,0.12863540649414062
Johan Arath Gómez,38.128292,38.0,0.12829208374023438
Alfie Lewis,56.87207,57.0,0.1279296875
David Savic,56.126995,56.0,0.12699508666992188
Szymon Włodarczyk,21.876654,22.0,0.12334632873535156
Nawaf Boushal,60.11767,60.0,0.11766815185546875
Zeno Ibsen Rossi,60.88253,61.0,0.11746978759765625
Dennis Jastrzembski,35.115177,35.0,0.11517715454101562
James McAtee,40.88548,41.0,0.11452102661132812
Kilian Ludewig,57.888588,58.0,0.11141204833984375
Anders Dahl,50.888657,51.0,0.1113433837890625
Louie Watson,41.11057,41.0,0.11056900024414062
Dominik Fitz,32.89221,33.0,0.10779190063476562
Piotr Samiec-Talar,29.10771,29.0,0.10770988464355469
Jack Armer,56.894505,57.0,0.10549545288085938
Joe White,51.10523,51.0,0.10522842407226562
Federico Bonazzoli,27.898235,28.0,0.10176467895507812
Jean-Manuel Mbom,64.101234,64.0,0.10123443603515625
Zack Farnsworth,55.899708,56.0,0.10029220581054688
Deian Verón,54.09794,54.0,0.09793853759765625
Kendall Burks,59.090553,59.0,0.09055328369140625
Folarin Balogun,22.913033,23.0,0.08696746826171875
Ludvig Carlius,45.914852,46.0,0.08514785766601562
Georgie Kelly,21.915916,22.0,0.08408355712890625
Kyle Taylor,51.91833,52.0,0.08166885375976562
Marcel Wenig,43.918953,44.0,0.08104705810546875
Serafin Szota,60.91973,61.0,0.08026885986328125
Ramiro Sordo,32.921555,33.0,0.0784454345703125
Arquimides Ordoñez,25.07804,25.0,0.07803916931152344
Salem Al Toiawy,47.07799,47.0,0.07799148559570312
Mert Yılmaz,55.922337,56.0,0.07766342163085938
Sofiane Alakouch,62.077633,62.0,0.07763290405273438
Nico Ochojski,58.077606,58.0,0.077606201171875
Pontus Kindberg,47.92275,48.0,0.07725143432617188
Corey Hollman,47.92464,48.0,0.07535934448242188
Runar Norheim,46.07436,46.0,0.07435989379882812
Bojan Miovski,27.926725,28.0,0.07327461242675781
Lucas Souto,62.926823,63.0,0.07317733764648438
Ayush Adhikari,49.92729,50.0,0.0727081298828125
Mason Toye,30.072697,30.0,0.07269668579101562
Luca Jaquez,54.070408,54.0,0.07040786743164062
Tyrese Campbell,32.930172,33.0,0.06982803344726562
Alexander Ranacher,54.0645,54.0,0.0644989013671875
Johan Bakayoko,29.935568,30.0,0.06443214416503906
Tasos Douvikas,34.063515,34.0,0.06351470947265625
Erdon Daci,24.937937,25.0,0.06206321716308594
Gbemi Arubi,25.061863,25.0,0.061862945556640625
Callum Wright,57.05767,57.0,0.05767059326171875
Brahian Palacios,36.94234,37.0,0.057659149169921875
Martin Luciano,61.05679,61.0,0.056789398193359375
Achraf Douiri,56.054253,56.0,0.05425262451171875
Josh Reid,57.053852,57.0,0.053852081298828125
Warren Bondo,57.946667,58.0,0.053333282470703125
Miloš Ćoćić,32.947277,33.0,0.052722930908203125
Julián Malatini,60.947807,61.0,0.05219268798828125
Hady Camara,59.950874,60.0,0.04912567138671875
Nils Rossen,53.048798,53.0,0.048797607421875
Francisco Marco,60.951305,61.0,0.048694610595703125
Gyan de Regt,26.951544,27.0,0.04845619201660156
Bilal Boutobba,22.048082,22.0,0.04808235168457031
Alan Nuñez,53.952667,54.0,0.047332763671875
Richard Chin,49.95275,50.0,0.04724884033203125
Bradley Fink,29.953264,30.0,0.04673576354980469
Dylan Duffy,44.046505,44.0,0.046504974365234375
Charlie Webster,46.953915,47.0,0.046085357666015625
Jonathan Tomkinson,61.046,61.0,0.046001434326171875
Yanis Cimignani,51.955105,52.0,0.044895172119140625
Hugo Vogel,52.958256,53.0,0.041744232177734375
Niko Kijewski,62.041122,62.0,0.0411224365234375
Denilho Cleonise,34.035915,34.0,0.035915374755859375
Cody Johnson,47.96619,48.0,0.033809661865234375
Giuliano Simeone,26.032915,26.0,0.03291511535644531
Pascal Müller,53.968662,54.0,0.031337738037109375
Karim Zedadka,56.968925,57.0,0.03107452392578125
Bryang Kayo,57.030396,57.0,0.0303955078125
Arthur Zagré,56.970863,57.0,0.02913665771484375
Mounaïm El Idrissy,28.971313,29.0,0.0286865234375
Evan Haddock,50.028133,50.0,0.028133392333984375
Steven Sserwadda,44.026764,44.0,0.026763916015625
Lennart Czyborra,60.97724,61.0,0.02275848388671875
Rohit Danu,25.980724,26.0,0.019275665283203125
Jack Nolan,46.98445,47.0,0.0155487060546875
Vegard Kongsro,54.984886,55.0,0.01511383056640625
Noel Törnqvist,45.985237,46.0,0.01476287841796875
Maximilian Sellinger,55.01436,55.0,0.0143585205078125
James Maxwell,55.986675,56.0,0.013324737548828125
Adrian Fein,61.987,62.0,0.01300048828125
Bruno Portugal,32.011955,32.0,0.01195526123046875
Aaron Drewe,51.009018,51.0,0.0090179443359375
Aaron Pressley,23.991692,24.0,0.00830841064453125
Moussa Sylla,24.00565,24.0,0.005649566650390625
Hussein Ali,57.99497,58.0,0.005031585693359375
Karol Knap,60.99603,61.0,0.003971099853515625
Michael Baldisimo,57.996178,58.0,0.00382232666015625
Loum Tchaouna,37.00309,37.0,0.00308990478515625
Daniel Pereira,58.002377,58.0,0.002376556396484375
Max Bird,64.00152,64.0,0.00151824951171875
Mark Dignam,50.00124,50.0,0.001239776611328125
Paul-Philipp Besong,29.001194,29.0,0.001194000244140625
Burak Kapacak,49.999275,50.0,0.00072479248046875
Alessio Da Cruz,35.99974,36.0,0.0002593994140625
Álvaro Anyiver Angulo Mosquera,54.385082,,
Ignacio Castillo Ameyugo,46.23199,,
Sebastian Müller,23.492195,,
Miguel Ángel Navarro Zárate,58.95988,,
Joël Monteiro Almada,23.805807,,
Ryan Bakayoko,30.068441,,
Ellis Carlo Iandolo,52.386246,,
Iker Losada Aragunde,33.599915,,
Mehdi Pascal Marcel Léris,48.523975,,
Damaitphang Lyngdoh,33.430164,,
Gustav Molin,43.513786,,
John Elian García Sossa,38.166065,,
Aaron Facundo Quiroz,61.833427,,
赵梓业,25.330849,,
Aday Ercan,56.06607,,
Bridge Ndilu,26.081911,,
Alfonso Simarra,58.879074,,
Roberto Bardales,56.236694,,
João Aniceto Grandela Nunes,61.28254,,
Eric Ayuk,42.406265,,
Jayden Wareham,25.671022,,
Harrison James Holgate,60.30213,,
Macky Frank Bagnack Mouegni,64.57722,,
Diego Altube Suárez,45.94476,,
Ayoub Assal,37.378372,,
Hector Matthew Kyprianou,57.55176,,
Ariel Alfonso Uribe Lepe,41.374836,,
Alfonso Trezza Hernández,51.555,,
Hillary Chukwah Gong,34.331715,,
Joseph Shaun Hodge,50.483006,,
Andrei Gabriel Ureche,45.239708,,
Tobias Borchgrevink Børkeeiet,61.286297,,
Omir Guadalupe Fernandez Mosso,44.35053,,
Javier Martínez Calvo,56.65193,,
Kian Slor,30.757933,,
Morgan Elliot Rogers,41.11253,,
Javier Iván Cazal Báez,30.009335,,
Lucas Calodat,55.400074,,
Marco Bosisio,61.99515,,
Jakob Blåbjerg Mathiasen,54.961773,,
Agustín Santurio,35.119545,,
Michael Thomas Tallaksen Crowe,38.301712,,
Lukas Stephan Horst Daschner,47.176235,,
Kristall Máni Ingason,43.37459,,
Zak Kennedy Jules,59.76546,,
陈序煌,47.35521,,
Glen Rea,55.739357,,
Tate Campbell,46.030506,,
Pablo Cuñat Campos,45.953945,,
Arbnor Muja,37.712112,,
Ulrich Meleke,63.172096,,
Alessandro Plizzari,46.03213,,
Wilbert Miguel Hernández Torrealba,45.9702,,
Jamie Bowden,58.91677,,
Melvin Sitti,57.908733,,
Rocky Bushiri Kisonga,61.528805,,
Tobias Christensen,39.814243,,
Jomaine Ellay Consbruch,53.728035,,
Muzaffer Cem Kablan,45.94354,,
Jay-Roy Grot,41.921253,,
Ciro Panico,61.069485,,
William Velasco,58.729042,,
Ezequiel Cannavó,47.22732,,
Andrés Souper De La Cruz,36.112,,
Andrei Jercălău,45.94765,,
Abdel Zagré,25.901714,,
Bassekou Diabaté,21.89666,,
黄家辉,54.65629,,
Ross Cunningham,35.93305,,
Tayyib Talha Sanuç,62.643906,,
Vincent Trummer,60.60702,,
Marcelo Rubén Acosta Ríos,54.893337,,
Jasper ter Heide,60.899025,,
Max Wolfs,45.95519,,
Valentín Demateis,48.92417,,
Marcos Hernán Peano,45.95492,,
Steven Jesús Pabón Delgao,59.23411,,
Ibraima José Barry Pérez,54.7379,,
Sebastián Medina,49.841908,,
Musab Habkoor,52.028572,,
Aldair Edgardo Peña Torres,45.925213,,
Jack Jenkins,56.019997,,
Maximilian Neutgens,45.969498,,
Mihai Alexandru Eşanu,45.89238,,
Marcin Szpakowski,54.952908,,
单欢欢,28.636482,,
João Diogo Fonseca Ferreira,60.80472,,
Valentín Adamo,27.032057,,
Leo Erik Jean Cornic,54.55005,,
Andre Reynolds II,55.065655,,
Alan Francisco Rodríguez Armoa,54.769176,,
Jan Niklas Beste,57.794857,,
Thiago Eduardo de Andrade,44.466305,,
Martín Ezequiel Cañete,50.500313,,
Efraín Álvarez,29.162243,,
Filip Kramarz,45.953934,,
Biswa Darjee,41.848324,,
