Nome,Previsto,Effettivo (2024),Differenza
Ayrton Enrique Costa,64.42421,,
Ayush Dev Chhetri,48.383217,,
Aziz Ouattara Mohammed,60.336815,,
Azzeddine Toufiqui,47.362373,,
Baba Oulen Souare,56.072235,,
Bader Al Huwaidi,51.350033,,
Bader Mohammed Munshi,57.62943,,
Baily James Cargill,61.636913,,
Baltazar Costa Rodrigues de Oliveira,57.073303,,
Barry Thomas Crowe,48.437187,,
Bartosz Bida,23.413826,,
Bartosz Cybulski,23.856031,,
Bartłomiej Ciepiela,34.827812,,
Bartłomiej Gradecki,45.503025,,
Bartłomiej Mruk,57.46977,,
Baruj Aburto,29.82506,,
Barış Əkinçiər,39.50659,,
Bas Edo Kuipers,63.04048,,
Bassekou Diabaté,25.047665,,
Bastian Bsullak,51.456123,,
Bastián Jean Yañez Miranda,27.509363,,
Bastián Pino,57.968426,,
Bastián Sagal,45.00745,,
Batuhan Ahmet Şen,45.502766,,
Beckham Sunderland,45.507877,,
Beka Dartsmelia,60.5772,,
Belmin Beganović,25.95874,,
Ben Alexander Voll,45.50709,,
Ben Collins,51.30413,,
Ben Curtis,52.14596,,
Ben Easton Close,53.700493,,
Ben Edward Stevenson,54.96304,,
Ben Engdahl,46.848377,,
Ben Kennedy,38.29263,,
Ben Klefisch,59.037388,,
Ben Lloyd,30.588438,,
Ben Nelson,57.358536,,
Ben Reveno,56.707535,,
Ben Scholte,41.579533,,
Benas Šatkus,57.22852,,
Bendik Kristiansen,53.156853,,
Benedikt Paul Grawe,45.511112,,
Beni Redžić,25.718248,,
Benjamin Acquah,56.60762,,
Benjamin Bender,42.698795,,
Benjamin Cabango,64.2869,,
Benjamin Craig Old,44.008396,,
Benjamin Faraas,38.921062,,
Benjamin Garuccio,57.42871,,
Benjamin Hemcke,51.123367,,
Benjamin House,30.598911,,
Benjamin Jack Wiles,60.42276,,
Benjamin Jake Fox,50.363823,,
Benjamin Kikanovic,24.108566,,
Benjamin Leneis,45.50627,,
Benjamin Lhassine Kone,31.537432,,
Benjamin Luke Woodburn,24.03344,,
Benjamin Mbunga-Kimpioka,28.063728,,
Benjamin Michael Whitfield,36.155544,,
Benjamin Mines,44.637257,,
Benjamin Peter Waine,40.191113,,
Benjamin Steenfeldt Hvidt,60.56224,,
Benjamin Warland,56.653275,,
Benjamin Williams,59.53461,,
Benjamín Antonio Garré,36.291943,,
Benjamín Dominguez,28.6263,,
Benjamín Ignacio Galdames Millán,34.006657,,
Bennet Schieber,52.69679,,
Benni Smales-Braithwaite,29.574986,,
Benno Dietze,57.496517,,
Berat Kalkan,29.380714,,
Berkan Küpelikılınç,57.321606,,
Berkay Vardar,60.258324,,
Berke Özer,25.272343,,
Bernardo Gouveia da Silva,58.73748,,
Bernardo Maria Cardoso Vital,64.24314,,
Bernardo Martins Sousa,30.090034,,
Bernardo Oliveira,34.747234,,
Bernardo Silva Conceição,53.023346,,
Bernd Gschweidl,23.612818,,
Bertuğ Yıldırım,29.918474,,
Besard Šabović,41.583035,,
Besart Topalloj,58.262684,,
Beto Avila,23.811394,,
Beyhan Ametov,24.600687,,
Beñat Prados Díaz,59.67471,,
Beñat Turrientes Imaz,60.041344,,
Biel Farrés del Castillo,60.76796,,
Bijoy Varghese,50.04693,,
Bilal Bayazit,45.50579,,
Bilal El Khannous,35.848553,,
Bilal Nadir,57.673878,,
Billy Brooks,44.25798,,
Billy John Sass-Davies,59.327305,,
Billy van Duijl,58.961006,,
Bjørn Martin Kristensen,24.69712,,
Blas Esteban Armoa Núñez,23.913189,,
Bleiner David Agrón Mosquera,62.899914,,
Blás Miguel Riveros Galeano,61.208878,,
Bobby-Emmanuel Kamwa,45.63091,,
Bode Davis,25.163965,,
Bogdan Filip,45.767315,,
Bojan Radulović Samouković,25.713129,,
Bong Soo Kim,58.34362,,
Bongokuhle Hlongwane,43.88322,,
Boon-Cheul Goo,42.51196,,
Boris Popović,61.88827,,
Borislav Ivaylov Stankov,26.318024,,
Borja Garcés Moreno,28.557823,,
Borja Manuel Llarena Barroso,32.37923,,
Borja Sainz Eguskiza,38.49184,,
Boubacar Rafael Neto Hanne,34.92803,,
Boureima Hassane Bandé,28.05292,,
Brad Kelly,45.505558,,
Bradford Jamieson IV,29.594736,,
Bradley Holmes,23.505188,,
Bradley House,45.515568,,
Bradley Matufueni M'bondo,59.37732,,
Bradley Walker,56.454136,,
Brady Canfield Scott,45.50663,,
Braian Alejandro Galván,40.946083,,
Braian Ezequiel Mansilla,24.126513,,
Braian Miguel Angel Martínez,39.920116,,
Braian Nahuel Aguirre,62.74185,,
Braian Óscar Ojeda Rodríguez,63.402138,,
Branco Antonio Provoste Ovalle,49.29825,,
Brandon Alex Graham Hanlan,30.122578,,
Brandon Alexander Mason,60.644382,,
Brandon Anthony Austin,44.338737,,
Brandon Iván Servania,60.100803,,
Brandon Joel Gaetano Borrello,23.437632,,
Brandon Lee Colin Barker,30.51641,,
Brandon Michael Clarke Thomas-Asante,29.007082,,
Brandon Neil Haunstrup,56.295303,,
Brandon Pursall,53.65477,,
Brandon Thomas Llamas,23.940144,,
Brandon Vázquez Toledo,29.76628,,
Brandon Wilson,51.192936,,
Branislav Knežević,37.104477,,
Brayan Garrido,59.6155,,
Brayan Medina,60.59556,,
Brayan Parada,36.367092,,
Brayan Yohangel Hurtado Cortesía,25.902397,,
Brendan Joel Zibusiso Galloway,62.675537,,
Brendan Nana Sarpong-Wiredu,60.485744,,
Brenner Souza da Silva,26.08476,,
Brent Vugts,27.525232,,
Brett Minnema,45.503662,,
Brian Alexis Leizza,61.772526,,
Brian Oddei,33.672745,,
Brian Philip Maher,27.143095,,
Brian Rocha Araújo,45.51624,,
Briant D'Altoe,24.501589,,
Bright Enobakhare,27.441265,,
Brody Paterson,49.531082,,
Brooklyn Lyons-Foster,57.690575,,
Brooklyn Raines,45.731743,,
Bruno André Cavaco Jordão,47.75022,,
Bruno Báez Panero,27.655005,,
Bruno Henrique Marques Torres,24.300558,,
Bruno Luiz Fagundeiro Cardenas,54.2232,,
Bruno Miguel Carapeto dos Reis,49.786564,,
Bruno Miguel Ferreira Rodrigues,62.450794,,
Bruno Onyemaechi,64.066154,,
Bruno Pachito,41.329777,,
Bruno Poveda,45.50295,,
Bruno Recalde,41.72405,,
Bruno Rivas Reyes,45.504642,,
Bruny Nsimba,32.025745,,
Bryan Alfonso Vejar Utreras,62.060486,,
Bryan Andrés Carvallo Utreras,26.128302,,
Bryan Andrés Rovira Ferreira,59.204018,,
Bryan David Castrillón Gómez,40.07566,,
Bryan Fiabema,24.383541,,
Bryan González,42.550716,,
Bryan Javier Caicedo Jurado,60.18126,,
Bryan Passi,60.949467,,
Bryan Silva Teixeira,46.647434,,
Bryan Soumaré,56.72351,,
Bryan Zaragoza Martínez,29.83234,,
Bryant Albizo,23.398186,,
Bryant Nieling,61.16217,,
Bryant Ortega,36.019825,,
Bryce Washington,57.59635,,
Bryn Andrew Morris,53.73023,,
Brynjar Johnsplass,51.753204,,
Brynjólfur Darri Willumsson,36.971348,,
Bum Su Kim,24.848986,,
Burak Ince,28.961828,,
Béni Makouana,29.155745,,
Bénie Adama Traoré,29.900282,,
Cade Dylan Cowell,33.93688,,
Caden Clark,46.68048,,
Cagan Kayra Erciyas,58.7006,,
Caleb Cassius Watts,49.297615,,
Callan Rennie Elliot,55.081043,,
Callum Alex David Burton,41.536507,,
Callum Damian Peter Morton,32.76048,,
Callum David Cockerill-Mollett,55.0598,,
Callum James Cooke,31.427078,,
Callum Jason Noel Camps,42.950546,,
Callum Joseph Lang,36.391644,,
Callum Thomas Ainley,37.234913,,
Callum William McCowatt,53.20668,,
Calum Kavanagh,24.126585,,
Calvin William Ramsay,57.536255,,
Cameron Alexander McGeehan,48.04584,,
Cameron Bradley John,58.896404,,
Cameron Dunbar,23.423256,,
Cameron Jake Borthwick-Jackson,63.64417,,
Cameron James Evans,57.652348,,
Cameron Kerr,56.491455,,
Cameron Lisceous Humphreys-Grant,63.38514,,
Cameron MacPherson,59.098797,,
Cameron Mark Thomas Brannagan,60.33529,,
Cameron Puertas Castro,63.82258,,
Cameron Robert Burgess,61.558815,,
Cameron Rooney,41.091415,,
Cameron Terry Coxe,56.015335,,
Camilo Hernán Albornoz,58.38281,,
Can Hayri Özkan,60.328957,,
Caoimhin Porter,43.68634,,
Caolan McLaughlin,24.183441,,
Carl Adam Andersson,47.009983,,
Carl Adam Jonathan Hellborg,59.88215,,
Carl Henrik Jordan Larsson,23.9914,,
Carl Robert Johnston,53.530037,,
Carlens Jean Fedlaire Ruby Arcus,60.1258,,
Carlo Adriano García Prades,49.330822,,
Carlo Gregor Boukhalfa,60.229225,,
Carlo Johan Holse Justesen,54.941883,,
Carlo Roberto Casap,44.164444,,
Carlos Alberto Lucumi González,44.867504,,
Carlos Alberto Villanueva Fuentes,37.615875,,
Carlos Alonso Vargas Tenorio,63.12757,,
Carlos Andrés Chore Aguilera,58.504253,,
Carlos Augusto Rojas,57.882584,,
Carlos Beitia Cardos,45.348835,,
Carlos Blanco Moreno,63.831516,,
Carlos Daniel Calzadilla Durán,27.118534,,
Carlos Daniel Meza Villa,62.31184,,
Carlos Domínguez Cáceres,64.45873,,
Carlos Eccehomo Cuesta Figueroa,57.716484,,
Carlos Fernández Luna,26.05892,,
Carlos Gabriel Villalba Rivas,64.039085,,
Carlos Jhilmar Lora Saavedra,61.714844,,
Carlos Joao Montoya García,60.854153,,
Carlos López Nogueras,45.50306,,
Carlos Manuel Díaz Ferrer,60.331512,,
Carlos Manuel Insaurralde Ochart,57.79276,,
Carlos Martín Domínguez,26.211037,,
Carlos Mateo Abastoflor Aguilera,40.363705,,
Carlos Miguel Harvey Cesneros,51.49653,,
Carlos Nieto Herrero,60.145393,,
Carlos Niño Junior Espinola Díaz,60.285816,,
Carlos Paraco,27.78626,,
Carlos Percy Liza Espinoza,37.78481,,
Carlos Raúl Olses Quijada,45.505325,,
Carlos Reinaldo Moreira Alves,27.66955,,
Carlos Romero Serrano,57.807007,,
Carlos Terán Díaz,61.086964,,
Carmine Soel Chiappetta,26.422886,,
Carney Chibueze Chukwuemeka,49.91138,,
Carson Buschman-Dormond,29.59832,,
Casper Kaarsbo Winther,54.99923,,
Casper Staring,60.359806,,
Celton Ansumane Biai,45.505817,,
Cem Tuna Türkmen,58.13567,,
Cem Çelik,49.693375,,
Cenk Özkaçar,63.00287,,
Cezary Miszta,45.50335,,
Chan Yong Kim,45.520573,,
Chang Hwan Park,43.893047,,
Chanka Zimba,34.98152,,
Charbel Codjo Gomez,23.944355,,
Charles Melker Otto Hallberg,56.139137,,
Charles Mutawe,54.320553,,
Charles Nathan Abi,25.215874,,
Charles Nduwuisi Ondo,47.438828,,
Charley Kendall,24.55571,,
Charlie Caton,32.887135,,
Charlie Daniel Brown,23.69472,,
Charlie David Kirk,28.893202,,
Charlie Patrick Jolley,23.90947,,
Charlie Seaman,52.391243,,
Charlie Williams,23.651049,,
Check Oumar Diakité,60.990246,,
Cheick Aymar Timité,33.537952,,
Cheick Tiemoko Diabate,59.394276,,
Cheikh Ahadou Tidiane Thiam,56.157722,,
Cheikh Ahmet Tidian Niasse,63.106133,,
Cheikh Tidiane Sabaly,23.601376,,
Chidiebere Chijioke Nwakali,59.1416,,
Chiekh Thiam,51.205807,,
Chigozier Caleb Chukwuemeka,42.740547,,
Chinonso Offor Nnamdi,30.033525,,
Chris Donovan,32.00002,,
Chris Forino-Joseph,61.3785,,
Chris Kouakou,48.626907,,
Chris Lotefa,27.217363,,
Chris Vianney Bedia,27.222874,,
Chrislain Iris Aurel Matsima,63.348614,,
Christian Acella,43.244442,,
Christian Adán Larotonda Adán,62.73439,,
Christian Capone,23.916471,,
Christian Diego Pastina,62.821198,,
Christian Dominick Torres,23.76562,,
Christian Fernandes Marques,58.94788,,
Christian Franco,35.752968,,
Christian Frederick Bayoi Makoun Reyes,62.620113,,
Christian Jaeger Cappis,59.287354,,
Christian Joe Conteh,27.455128,,
Christian Joel Sánchez Leal,45.4078,,
Christian Kouan Oulaï,61.10065,,
Christian Maghoma,57.264145,,
Christian Mork Breivik,47.782177,,
Christian Norton,28.991451,,
Christian Rivera Hernández,62.55646,,
Christian Schiavone Modica,27.8156,,
Christian Tapia,45.503548,,
Christián Herc,52.11384,,
Christopher Brady,45.506096,,
Christopher Cadden,46.433422,,
Christopher Francis Merrie,58.097157,,
Christopher Gavin Scott,26.578724,,
Christopher Giuliani,35.233734,,
Christopher Gloster,57.11873,,
Christopher James Durkin,62.272552,,
Christopher Lungoyi,31.25592,,
Christopher Maurice Wooh,63.136177,,
Christopher Michael Long,24.416782,,
Christopher Robin Olivares Burga,31.00845,,
Cian William Thomas Harries,58.645817,,
Ciaran Patrick Gilligan,58.321404,,
Cillian Heaney,36.90917,,
Ciro Panico,60.45259,,
Claudio Espinoza,42.55866,,
Claudiu Adrian Mihai Petrila,34.509933,,
Clayton Fernandes Silva,24.435728,,
Cleilton Monteiro da Costa,23.6061,,
Clelio Gustavo Nnachi Espinoza,25.691792,,
Clemente José Montes Barroilhet,23.801,,
Clint Leemans,57.50778,,
Clinton Mola,60.86124,,
Clyde Nick García Segura,59.5341,,
Clément Bayiha,54.800472,,
Clément Billemaz,35.670387,,
Cody Callum Pierre Drameh,61.456623,,
Cody Collins,53.22351,,
Cole Turner,54.750008,,
Collin Martin,40.65267,,
Collins Sichenje,57.320442,,
Connor Isaac Metcalfe,59.304764,,
Connor Pye,48.992374,,
Connor Smith,37.406895,,
Conor Dominic Geoffrey Wilkinson,31.558352,,
Conor Mark Chaplin,32.507637,,
Conor Michael Grant,56.28012,,
Conor O'Malley,23.445982,,
Constantin Cristian Dima,61.84208,,
Corentin Jacob,59.32373,,
Corrie Richard Ndaba,59.600086,,
Cosimo Marco Da Graca,24.345028,,
Cosmin Gabriel Atănase,29.332598,,
Cosmin Tucaliuc,24.481825,,
Cottrell Ezekwem,60.45873,,
Craig David Tanner,31.031649,,
Cristhian David Riveros Silvero,45.503525,,
Cristhian Fabián Paredes Maciel,61.985043,,
Cristhian Mosquera Ibargüen,63.213608,,
Cristhian Penayo,43.313095,,
Cristian Alejandro Cuevas Jara,61.3709,,
Cristian Camilo Arrieta Medina,63.075897,,
Cristian Camilo Tovar Angola,58.06909,,
Cristian Cosmin Dumitru,39.176407,,
Cristian Daniel Arango Duque,25.609556,,
Cristian Enrique Cruz Meleán,56.094234,,
Cristian Estaban Trujillo Riascos,57.550083,,
Cristian Ezequiel Ferreira,57.763786,,
Cristian Gonzalo Torres,30.056355,,
Cristian Ignat,54.785435,,
Cristian Maxim,47.67112,,
Cristian Nahuel Barrios,40.554497,,
Cristian Nicolás Medina,62.593815,,
Cristian Riquelme,58.74229,,
Cristian Yonathan Calderón Del Real,58.00324,,
Cristiano Lombardi,25.487621,,
Cristián Alexander Zavala Briones,36.17833,,
Cristián Daniel Gutiérrez Zúñiga,60.263977,,
Cristián Díaz,56.34285,,
Cristián Díaz Ferrada,52.9349,,
Cristo Ramón González Pérez,40.78916,,
Cristopher Alejandro Medina García,56.04605,,
Cristopher Javier Varela Caicedo,36.6417,,
Cristóbal Ignacio Finch Barrios,58.01243,,
Cyril Etoga,56.85458,,
Cyrus Dehmie,23.949915,,
César Alejandro Menacho Claros,33.648605,,
César Gelabert Piña,46.486877,,
César Pérez,43.266083,,
César Roman Ibáñez,61.90504,,
César Tárrega Requeni,60.69614,,
César Valero Álvarez,59.65783,,
Călin Popescu,40.494446,,
Cătălin Albu,37.380245,,
Daam Wonnebald Foulon,60.99803,,
Daan Reiziger,45.503307,,
Dae Woo Kim,56.501797,,
Daishawn Orpheo Marvin Redan,23.815685,,
Daithí McCallion,52.17374,,
Daleho Irandust,40.78164,,
Dalibor Markovic,49.797523,,
Dalisson de Almeida Leite,40.72767,,
Damaitphang Lyngdoh,32.036034,,
Damian Daniel Isac,56.18387,,
Damian Duffy,43.351166,,
Damiano Pecile,52.474705,,
Damir Redzic,23.89135,,
Damián Ariel Fernández,62.502796,,
Damián Moreno,29.849958,,
Dan Assane Ndoye,43.985195,,
Dan Davies,47.199966,,
Dana Amaral,55.170372,,
Dane James Ingham,47.600502,,
Dane Murray,59.17155,,
Dane Pharrell Scarlett,23.384106,,
Dango Aboubacar Faissal Ouattara,23.870317,,
Daniel Albiar Serrano,56.515358,,
Daniel Alejandro Pérez Córdova,25.31112,,
Daniel Alonso Aceves Patiño,61.452698,,
Daniel Andrés Luna García,33.94934,,
Daniel David Jebbison,27.399384,,
Daniel Dodds,55.486935,,
Daniel Dumbravanu,56.6191,,
Daniel Ebenezer Kwasi Agyei,25.778143,,
Daniel Escriche Romero,28.46764,,
Daniel Esmorís Tasende,59.316986,,
Daniel Esteban Ríos,34.445225,,
Daniel Filipe Bandeira e Silva,44.378777,,
Daniel Francis Anyembe,56.772793,,
Daniel Gadegaard Andersen,44.7511,,
Daniel George Ballard,64.348656,,
Daniel González,63.151196,,
Daniel González Flores,23.85544,,
Daniel González García,43.171555,,
Daniel Grant,40.399807,,
Daniel Gómez Alcón,37.235306,,
Daniel Happe,59.57113,,
Daniel Harry Kemp,28.87276,,
Daniel Hawkins,29.766605,,
Daniel Håkans,23.410288,,
Daniel Leyva,57.80777,,
Daniel Londoño Castañeda,63.07435,,
Daniel Lorenzo Guerrero,59.55956,,
Daniel Lønne Iversen,38.72191,,
Daniel Mandroiu,51.2032,,
Daniel Martín Fernández,45.47585,,
Daniel Mesenhöler,36.69774,,
Daniel Mosquera,25.537186,,
Daniel Namaso Edi-Mesumbe Loader,24.549255,,
Daniel Neil,61.700665,,
Daniel Nkrumah,34.540573,,
Daniel Parra,56.500065,,
Daniel Polanco,62.82171,,
Daniel Queipo Menéndez,29.063564,,
Daniel Rebollo Franco,45.432003,,
Daniel Rojas Céspedes,61.02156,,
Daniel Shaquille Jabari Phillips,60.353405,,
Daniel Steven Devine,53.978817,,
Daniel Szelągowski,23.406046,,
Daniel Tan Barlaser,38.22466,,
Daniel Thomas Batty,58.583794,,
Daniel Tiefenbach,48.142197,,
Daniel Toma,53.781708,,
Daniel Veiby Held,45.508865,,
Daniel Vidal Martínez,60.33159,,
Daniel Villahermosa,59.006676,,
Daniel William Harvie,60.694748,,
Daniel dos Santos Penha,33.208927,,
Daniel Ściślak,45.30552,,
Daniel Štefulj,58.415226,,
Daniels Ontužāns,29.065542,,
Danilo Acosta,62.133427,,
Danilo Filipe Melo Veiga,63.491432,,
Daniël De Silva,29.529613,,
Daniël van Kaam,60.11556,,
Danny Bakker,63.320698,,
Danny Cashman,23.388905,,
Dantouma Yaya Toure,23.895136,,
Dany Jean,23.559065,,
Dapo Mebude,23.490927,,
Dara Costelloe,26.90815,,
Darijo Grujcic,57.277718,,
Dario Kreiker,34.76387,,
Dario Nicola Marzino,35.355972,,
Dario Oger,54.99054,,
Darius Constantin Grosu,47.686188,,
Dariusz Pawłowski,59.815826,,
Darlin Alberto Leiton Lamilla,27.170834,,
Darlin Zidane Yongwa Ngameni,59.021057,,
Darluis Paz,37.97689,,
Darnell Tobias Jack Johnson,60.151634,,
Darragh John Leahy,57.569824,,
Darrell Kamdem Tibell,25.184008,,
Darren Collins,31.214603,,
Darren Watson,23.36051,,
Darío Ramos Pinazo,45.503014,,
David Agbo,56.65299,,
David Alba Fernández,62.029896,,
David Argüelles Álvarez,59.12632,,
David Atanga,37.796898,,
David Ayomide Kasumu,62.46274,,
David Bremang,23.613256,,
David Concha Salas,24.645573,,
David Cuenca Barreno,57.575024,,
David Djigla,24.55409,,
David Edvardsson,43.384422,,
David Fisher,26.090374,,
David Iordache,56.363834,,
David Jacovic,58.86701,,
David Kjær Kruse,51.4308,,
David Lennart Philipp,37.758007,,
David Mayoral Lastras,27.551939,,
David Ochoa,45.505966,,
David Odumosu,44.830612,,
David Peter Kopacz,38.12112,,
David Poreba,50.783806,,
David Puntigam,45.50459,,
David Raul Miculescu,31.948425,,
David Ribera,38.24305,,
David Robert Bates,58.50984,,
David Rodríguez Ramos,59.62087,,
David Samuel Custódio Lima,60.65866,,
David Sousa Albino,60.67625,,
David Strelec,30.49353,,
David Torres Ortiz,61.53446,,
David Ungar,58.01471,,
David Vogt,56.592037,,
David Vraciu,39.24609,,
David-Marian Croitoru,30.48053,,
Davide Merola,23.592007,,
Davide-Jerome Itter,59.854404,,
Dawid Igor Kownacki,26.329296,,
Dawid Kocyła,26.690737,,
Daykol Romero,57.140484,,
Dayler Quintela,45.513638,,
Dean Graeme Campbell,54.58814,,
Declan Christopher John,63.00877,,
Declan David Glass,46.823643,,
Degnand Wilfried Gnonto,28.140602,,
Deian Boldor,60.50338,,
Deiber Jair Caicedo Mideros,34.87709,,
Dejan Tetek,61.323345,,
Delano Vianello,59.31958,,
Denilson Josué Ovando Ramírez,23.961273,,
Denis Emanuel Rodríguez,50.114532,,
Denis Graţian Haruţ,61.323494,,
Denis Lucian Hrezdac,53.013725,,
Denis Mihai Drăguş,23.334934,,
Denis Will Poha,61.992424,,
Denizcan Cosgun,33.964016,,
Dennis Emmanuel Abiodun Adeniran,61.52123,,
Dennis Olsson,24.90653,,
Dennis-Adam Gorka,45.50745,,
Dennis-Dorian Politic,28.941837,,
Denver Jay Hume,57.2075,,
Derek Agyakwa,56.875813,,
Derek Germano Kutesa,40.870026,,
Derik Gean Severino Lacerda,29.489895,,
Derlis Darío Martínez González,23.644407,,
Derrick Arthur Köhn,59.213123,,
Des Kunst,32.591248,,
Desevio Ilan Payne,63.246918,,
Devansh Dabas,45.504986,,
Devante James Parker,31.534235,,
Devid Eugene Bouah,46.25173,,
Devin Remie,45.504272,,
Devinson Martínez,54.949467,,
Devlin Mackay,23.480507,,
Diaz Wright,42.845078,,
Didier Bueno,60.210068,,
Didrik Hafstad,23.562538,,
Diego Acevedo,51.491936,,
Diego Alende López,61.982456,,
Diego Alessandro Guillén Alarcón,59.13684,,
Diego Alexander Gómez,51.436943,,
Diego Altube Suárez,45.5055,,
Diego Ariel Duarte Garcete,26.777037,,
Diego Augusto Rodríguez Carreño,52.756878,,
Diego Collado Raya,28.456831,,
Diego Gabriel Silva Rosa,59.176136,,
Diego Gustavo Rodrigues de Lima,42.273342,,
Diego Gutierrez,24.055416,,
Diego Gutiérrez Chinea,60.90432,,
Diego Hernández,46.223316,,
Diego José Conde Alcolado,45.5131,,
Diego Luis Valoyes Ruíz,49.197586,,
Diego López Noguerol,31.206818,,
Diego Manuel J. da Silva Moreira,31.3725,,
Diego Martín Valencia Morello,23.951202,,
Diego Medina,58.290653,,
Diego Moreno Garbayo,59.71136,,
Diego Nicolás Aranda Rojas,45.50834,,
Diego Sánchez Pérez,61.074276,,
Diego Valentín Rodríguez Alonso,58.731037,,
Diego Varela Pampín,56.683884,,
Diego Vicente Bri Carrazoni,24.522835,,
Diesel Herrington,53.610043,,
Dikeni Salifou,59.25021,,
Dilan Kumar Markanday,24.819221,,
Dillan Solomons,62.333813,,
Dimitri Joseph Oberlin Mfomo,41.10597,,
Dimitri Kévin Cavaré,64.21738,,
Dinis L. Casals Pinto,58.737335,,
Dino Salihovic,51.65928,,
Dioggo Isita,43.71706,,
Diogo Costa Pinto,24.064161,,
Diogo Filipe Pacheco Abreu,46.425667,,
Diogo Lucas Queirós,62.46952,,
Diogo Nathan Peixe Barreto,23.868826,,
Diogo Pinheiro Monteiro,53.960663,,
Diogo dos Santos Cabral,61.485916,,
Diosdany Goncalves,57.58521,,
Dipu Mirdha,28.03674,,
Djamal Moussadek,54.750797,,
Djeidi Gassama,24.296783,,
Djibril Thialaw Diop,61.821293,,
Djorkaeff Neicer Reasco González,31.197227,,
Do Yun Choi,54.202152,,
Dom Ballard,23.40038,,
Dominic David Telford,26.04858,,
Dominic Edward Gape,60.321354,,
Dominic Thomas,47.74352,,
Dominik Bauer,54.85027,,
Dominik Bilogrević,40.654095,,
Dominik Florian Klann,60.451424,,
Dominik Franke,60.231724,,
Dominik Piła,24.408958,,
Dominik Prpić,59.96242,,
Dominik Sokół,33.684464,,
Dominik Widemann,23.987959,,
Dorian Ciezkowski,45.504787,,
Douglas Matías Arezo Martínez,34.51182,,
Douglas Tharme,57.11276,,
Doğukan Kaya,45.50945,,
Dragoljub Savić,28.321346,,
Dragoș Sebastian Tescan,26.315819,,
Drew Baker,53.520557,,
Drey Jermaine Wright,28.903955,,
Dries Wouters,60.850395,,
Duccio Degli Innocenti,57.032936,,
Duncan Nosahaere Idehen,56.820335,,
Dylan Adjei-Hersey,26.0756,,
Dylan Barkers,53.488583,,
Dylan Demuynck,27.958633,,
Dylan Duncan,48.07303,,
Dylan Durivaux,55.701084,,
Dylan Felipe Borrero Caicedo,23.63458,,
Dylan G'Beuly,38.010723,,
Dylan Hayes,52.8797,,
Dylan James Christopher Levitt,59.499165,,
Dylan José Perera Plasencia,47.783653,,
Dylan Lobban,37.966106,,
Dylan Louis Ange Ouédraogo,62.193977,,
Dylan Molloy,47.16965,,
Dylan Murugesapillai,52.973076,,
Dylan Patricio Zúñiga Valenzuela,61.047203,,
Dylan Reid,50.854313,,
Dynel Brown Kembo Simeu,59.911022,,
Dário Cassia Luís Essugo,61.89899,,
Dêniro Rubens Prestes Cadete,25.144232,,
Ebeguowen Owen Otasowie,59.27468,,
Ebrima-Dominique N’dure,58.00626,,
Ed McJannet,32.787064,,
Eddie Anthony Salcedo Mora,35.866814,,
Eddie Munjoma,53.194183,,
Eddy Sylvestre Negadi,24.92502,,
Edenildo Eloi Lagoas Regalo,62.696228,,
Ederson Salomón Rodríguez Lima,25.971079,,
Edgar Alberto Olivares Villarroel,58.877144,,
Edgar Eyffer Lastre Mercado,54.323765,,
Edgar Joel Elizalde Ferreira,63.7213,,
Edi Sylisufaj,26.69161,,
Edin Omeragic,45.503075,,
Edison Alexander Azcona Vélez,23.89031,,
Edison Mero,59.05581,,
Edmond-Paris Maghoma,56.268444,,
Edoardo Iannoni,56.081078,,
Edoardo Piana,45.01596,,
Edoardo Pierozzi,57.24549,,
Edson Acevedo,57.52723,,
Edson Armando Rivas Vielma,43.12785,,
Eduard Dutu,59.22345,,
Eduard Kozik,60.164715,,
Eduard Probst,24.045212,,
Eduardo Dos Santos Haesler,45.503815,,
Eduardo Enrique Fereira Peñaranda,58.18987,,
Eduardo Filipe Quaresma Vieira Coimbra Simões,64.293755,,
Eduardo Oliveira Borges,60.753567,,
Eduards Daškevičs,33.098717,,
Edvin Austbø,23.4818,,
Edvin Tellgren,57.146538,,
Edward Campbell Sutherland,29.12639,,
Edward James Bishop,52.216408,,
Edward Kizza,26.84846,,
Edwin Ronaldo Ariza Cabezas,28.876812,,
Edwin Stiven Mosquera Palacios,42.566673,,
Edwin Valencia,23.855736,,
Eetu Vertainen,44.12954,,
Efe Arda Koyuncu,57.961308,,
Efe Tatlı,60.581165,,
Efraín Orona Zavala,58.92843,,
Efraín Álvarez,27.148216,,
Egli Kaja,40.66761,,
Egoitz Arana Aizpurua,45.362232,,
Egzon Binaku,56.35013,,
Einar Galilea Azaceta,58.869446,,
Eiran Cashin,63.115246,,
Eivind Helgeland,41.94999,,
Ejaita Ifoni,24.750908,,
Ekin Çelebi,58.297947,,
El Mehdi Moubarik,61.068867,,
Eleutherios Lyratzis,63.241047,,
Elhadj Dabo,51.47314,,
Elias Aarflot,25.191872,,
Elias Imed Damergy,45.503593,,
Elias Jona Bördner,45.50478,,
Elias Kratzer,53.56358,,
Elias Kristoffersen Hagen,60.649136,,
Elias Löder,37.897484,,
Elias Manoel,26.075191,,
Elias Sebastian Solberg,34.392773,,
Elicha Ahui,47.120564,,
Elija Wohlgemuth,45.505276,,
Elijah Henry Just,38.298195,,
Elio Salazar,49.17789,,
Elione Fernandes Neto,58.799854,,
Eliézer Meléndez,59.594437,,
Ellery Ronald Balcombe,33.538586,,
