Nome,Target,Previsto,Effettivo (2024),Differenza
Jędrzej Grobelny,defending,45.705643,31.0,14.705642700195312
Franco Israel,defending,45.705162,31.0,14.705162048339844
Missael Rodríguez,defending,30.704208,16.0,14.704208374023438
Sebastian Selin,defending,45.69613,31.0,14.696128845214844
Luca Gemello,defending,45.692394,31.0,14.692394256591797
Đorđe Petrović,defending,45.687798,31.0,14.687797546386719
Jack Warshawsky,defending,45.672886,31.0,14.67288589477539
Bruno Valdez,defending,59.329266,74.0,14.670734405517578
Arianit Ferati,defending,37.33132,52.0,14.668678283691406
Casper Andersson,defending,45.63382,31.0,14.633819580078125
Dheeraj Singh Moirangthem,defending,45.578674,31.0,14.57867431640625
Fabian de Keijzer,defending,45.569805,31.0,14.569805145263672
Hannes Sveijer,defending,45.56615,31.0,14.566150665283203
Dennis Smarsch,defending,45.50829,31.0,14.508289337158203
Heorhii Sudakov,defending,37.6487,52.0,14.351299285888672
Stefan Drljača,defending,45.248108,31.0,14.24810791015625
Franco Díaz,defending,49.8212,64.0,14.17879867553711
Gino Infantino,defending,33.999954,48.0,14.000045776367188
Jean Lambert Evan's,defending,47.012318,61.0,13.987682342529297
Bilal Brahimi,defending,33.01638,47.0,13.983619689941406
Arian Llugiqi,defending,21.231068,35.0,13.768932342529297
Szymon Weirauch,defending,45.69949,32.0,13.69948959350586
Max Weiß,defending,45.69,32.0,13.689998626708984
Nikhil Deka,defending,45.67129,32.0,13.67129135131836
Joey Kesting,defending,45.66851,32.0,13.668510437011719
Marko Milovanović,defending,34.642666,21.0,13.64266586303711
Felix Wienand,defending,45.62514,32.0,13.625141143798828
Nils De Mol,defending,45.619034,32.0,13.619033813476562
Celestin De Schrevel,defending,45.61591,32.0,13.615909576416016
Xavier Dziekoński,defending,45.58167,32.0,13.581668853759766
Jonas Urbig,defending,45.57599,32.0,13.57598876953125
Jamie McGrath,defending,44.456192,58.0,13.543807983398438
Myles Peart-Harris,defending,38.47489,52.0,13.525108337402344
Lasse Rieß,defending,45.50229,32.0,13.502288818359375
Storm Strand-Kolbjørnsen,defending,45.490875,32.0,13.490875244140625
Jarrod Carluccio,defending,28.56661,42.0,13.433389663696289
Skelly Alvero,defending,50.71528,64.0,13.284721374511719
Isaac Price,defending,41.74942,55.0,13.250579833984375
Kobe Franklin,defending,46.78055,60.0,13.219451904296875
William Balikwisha,defending,27.843016,41.0,13.156984329223633
Sulaiman Asiri,defending,33.955025,47.0,13.044975280761719
Anton Gaaei,defending,46.06836,59.0,12.931640625
Christian Witzig,defending,46.091232,59.0,12.908767700195312
Ahmad Taleb,defending,45.72291,33.0,12.722911834716797
Nico Mantl,defending,45.6803,33.0,12.680301666259766
Alessandro Lai,defending,45.676563,33.0,12.676563262939453
Will Dennis,defending,45.669025,33.0,12.669025421142578
Emre Bilgin,defending,45.656387,33.0,12.656387329101562
Bartosz Klebaniuk,defending,45.632343,33.0,12.632343292236328
Harvey Wiles-Richards,defending,45.620735,33.0,12.620735168457031
Conor Brann,defending,45.61469,33.0,12.614688873291016
Gideon Tetteh,defending,22.38675,35.0,12.613250732421875
Joe Walsh,defending,45.390305,58.0,12.609695434570312
Cheick Conde,defending,56.403393,69.0,12.596607208251953
Ștefan Mușat,defending,45.583244,33.0,12.583244323730469
Mutlaq Al Hurayji,defending,45.578472,33.0,12.578472137451172
Laurin Mack,defending,45.513844,33.0,12.513843536376953
Kasey Palmer,defending,40.517212,53.0,12.4827880859375
Saël Kumbedi,defending,52.643116,65.0,12.356884002685547
Habib Diarra,defending,53.672775,66.0,12.327224731445312
Noé Lebreton,defending,49.687386,62.0,12.312614440917969
Wojciech Łaski,defending,34.704735,47.0,12.295265197753906
Enrico Brignola,defending,22.763302,35.0,12.236698150634766
Mamadou Sangare,defending,32.785255,45.0,12.214744567871094
Adrian Mazilu,defending,22.838343,35.0,12.161657333374023
Harry Leonard,defending,30.158937,18.0,12.158937454223633
Caleb Taylor,defending,55.84481,68.0,12.155189514160156
Joe Gauci,defending,42.1005,30.0,12.10049819946289
Henry Hore,defending,27.976385,40.0,12.023614883422852
Yaw Yeboah,defending,22.995405,35.0,12.004594802856445
Andi Hoti,defending,56.005028,68.0,11.994972229003906
Ibrahim Cissé,defending,58.065758,70.0,11.934242248535156
Jordan Wright,defending,32.8999,21.0,11.899898529052734
Arda Güler,defending,40.104362,52.0,11.895637512207031
Alessandro Buongiorno,defending,67.17353,79.0,11.826469421386719
Victor Loturi,defending,48.20481,60.0,11.795188903808594
Jordan Bos,defending,50.214752,62.0,11.785247802734375
Mario Dorgeles,defending,38.225983,50.0,11.774017333984375
Kaan Caliskaner,defending,34.74507,23.0,11.745071411132812
Giovanni Garofani,defending,45.71863,34.0,11.718631744384766
Daniel Samek,defending,64.695946,53.0,11.695945739746094
Nicola Bagnolini,defending,45.671646,34.0,11.671646118164062
Daniel Eduardo Juárez,defending,28.362226,40.0,11.637773513793945
Maximilian Braune,defending,45.635006,34.0,11.635005950927734
Markus Ponath,defending,45.604282,34.0,11.60428237915039
Hans Christian Bernat,defending,45.59159,34.0,11.591590881347656
Alan Rodríguez,defending,46.437122,58.0,11.562877655029297
Louis Jones,defending,28.498222,40.0,11.501777648925781
Sander Tangvik,defending,45.544132,57.0,11.455867767333984
Bjarki Steinn Bjarkason,defending,33.597294,45.0,11.402706146240234
Mohammed Al Dawsari,defending,46.621105,58.0,11.378894805908203
Maximilian Bauer,defending,63.62117,75.0,11.378829956054688
Alessandro Di Pardo,defending,49.76972,61.0,11.230281829833984
Ethan Alagich,defending,34.822998,46.0,11.177001953125
Nicolás Romero,defending,59.89294,71.0,11.107059478759766
Andy Diouf,defending,54.9158,66.0,11.08420181274414
Vegard Solheim,defending,40.998096,52.0,11.001903533935547
Sikou Niakaté,defending,65.99991,77.0,11.000091552734375
Václav Černý,defending,27.00611,38.0,10.993890762329102
Joe Mendes,defending,51.090572,62.0,10.909427642822266
Silas Gnaka,defending,59.09445,70.0,10.905548095703125
Federico Dimarco,defending,63.13257,74.0,10.867431640625
Edgar Babayan,defending,52.818363,42.0,10.818363189697266
Jerome Opoku,defending,61.197845,72.0,10.802154541015625
Frederik Lauenborg,defending,55.233116,66.0,10.766883850097656
Felix Keidel,defending,44.23882,55.0,10.761180877685547
Alberto Dossena,defending,61.239258,72.0,10.7607421875
Aleksandar Jukic,defending,43.241745,54.0,10.758255004882812
Jez Lofthouse,defending,26.34467,37.0,10.655330657958984
Jakub Stolarczyk,defending,45.63027,35.0,10.630268096923828
Juan José Cáceres,defending,59.386047,70.0,10.61395263671875
Tony Springett,defending,30.387339,41.0,10.612661361694336
Romeo Lavia,defending,61.395897,72.0,10.604103088378906
Leopold Wahlstedt,defending,45.594536,35.0,10.594535827636719
Christos Talichmanidis,defending,45.530075,35.0,10.530075073242188
Rico Henry,defending,63.47991,74.0,10.520088195800781
